Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W
468.42512145610294,-23.8529167566401,523.3123372231223,-0.007164767006200996,0.7819967486539668,0.0615113804165448,0.620198437024492
