Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W
103.91865173247406,0.8770084418790384,958.9331864202271,-0.48229205256197655,0.4781810613445878,-0.5173026882000389,0.5207064214967316
