Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W
0.22181523681169935,0.07945160145289873,0.7875890725339054,-1.628080313682593e-06,0.7248711927917906,-0.00017490073607756448,0.6888844048660764
