Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W
-20.987786457892035,123.90544532139654,943.7632915577042,-0.5853671868330868,0.3114293946472617,-0.35661430348231676,0.6581665649974784
