Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W
83.52014843344661,-35.372644235917,949.2623654101153,-0.5546958193445575,0.2950502207961138,-0.3701832938562806,0.68426766996516
