Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W
0.2432951575295181,0.2153784733464542,0.8251425077967746,0.018278491057939886,0.7248282977933056,-0.01825037835100239,0.6884451751394214
