Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W
71.85391010612638,-17.675376169670734,949.1186062859435,-0.5547136602938941,0.29501909537127796,-0.3701656264023813,0.6842761850888834
