Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W
0.32667025000741023,0.13694213085800694,0.6482207118218828,-0.0064777782756699365,0.7817560352963103,0.004069393250909486,0.6235374725748042
