Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W
210.5338230722383,33.84752024777042,904.9636478429242,-0.48223697385254166,0.4781819489124136,-0.5172346194520626,0.520824224882204
