Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W
0.24332305718728017,0.0853952251421438,0.825078852944256,0.01848291122102442,0.7246015582232654,-0.018301314355884037,0.6886770111642017
