Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W
258.52597530469404,134.21552589786543,929.0117851013274,-0.007889752033391055,0.6193327270645842,-0.009338036377841209,0.7850334553865864
