Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W
-29.134199450861317,136.28096877634562,943.6403900138508,-0.5854274957459099,0.31147656659045336,-0.3565178549993312,0.6581428528491144
