Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W
53.47981287143874,10.03512885905769,948.8890824462342,-0.5547147084782623,0.29499980966554185,-0.3702081748161757,0.6842606314807586
