Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W
0.32631044901967804,0.11786346523255067,0.6488457026692264,-0.007386728746297501,0.7815630384619278,0.06159079650813606,0.6207344254462465
