Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W
-16.786214398423063,141.69356491077966,949.9467413821327,-0.6256541108022924,-0.05324295312185669,0.058647569926227064,0.7760686722969847
