Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W
19.124861437564284,62.1404133335993,948.4417785048795,-0.5547633879955151,0.29499361674209007,-0.37016868482911586,0.6842452003434447
