Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W
128.39976531060452,-103.13254341097577,949.8328508917821,-0.5547146446162111,0.29503204531620736,-0.37024270168175594,0.6842281031470726
