Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W
0.13137123407826473,0.10697376878736506,0.7281061311336058,0.004184240692793533,0.5396453321500168,-0.06183554319142191,0.839608106926526
