Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W
0.32355082308935723,0.07175218356167123,0.6147398510600579,-0.007217076965883836,0.7815946827801538,0.06152476878075118,0.6207031242682235
