Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W
123.41180013610193,-95.6370181110953,949.7697305041997,-0.5546962141638176,0.2950365546728911,-0.3702272622236518,0.6842494542967922
